1087200
1876
187295
12132566
1881
1878
12441083
860734
1106124
802016
1081752
1879
1132222
10998
1875
1132013
784443
1908
964311
2422
1877
1058073
14469086
1047066
1045019
1885
1873
1945
12074017
1081117
1102011
1122109
804159
947019
1049340
1886
1919
727015
1980
1050612
1872
1155078
12870537
1039594
1921
762462
1047377
1888
1084038
1893
1053043
1054175
1054144
1132165
1961
1905
1080022
893266
1049049
229593
13222299
832010
12054096
862110
1087768
12046022
1912
1902
1060224
1054114
1910
1904
1906
1925
12108783
1161024
1039871
1882
1039587
1043417
12142151
854301
1081930
1060008
1039416
2022
12263332
1926
1054102
1021394
1124167
1040062
1075100
1047280
12203229
1896
13582195
28387245
805076
12942194
12356407
13058488
13058487
839689
12091076
12493701
12288707
1084207
13059430
1039011
1054040
1181417
909029
1085053
1048054
1050807
12259146
12523451
1047238
2026
2098
1131033
2063
14100563
12041068
2056
2103
2104
27693730
1047057
12647412
12131640
1053147
2033
2087
2034
12457194
816079
12090249
2055
1081918
12279094
2059
2049
2048
1038371
12108685
1044102
1078363
1047011
868113
2060
1057198
14100790
2101
1038088
2032
13706227
1078050
1060060
1060124
1150216
12263538
12344330
2027
969082
1032373
1132200
2025
11992127
13568181
12263329
12817024
2061
1094177
12107259
1057274
13699123
2065
1132662
12493121
1038354
1040104
12872011
12141067
27692361
1032406
1049372
29148292
14714187
2073
2050
12355027
1047265
228408
2071
1044046
1106064
1087669
1008035
2116
12079044
1058228
2112
13056440
12131566
2127
12634049
2201
2115
2117
2110
2124
12132471
2118
2121
2122
1044054
2150
963409
1084178
2111
964450
2159
2230
2331
2294
2153
6557
2125
12010027
963431
12095299
31055
2130
1043290
2147
168021
2135
1041027
2113
1046063
1007135
2312
189379
12023426
941023
224360
2213
1132979
2131
2204
1124141
900139
2141
6608
2134
13057490
2414
2448
13228454
13059431
2164
6862
991003
2209
14471208
168042
2276
2133
1014024
1152025
1149014
727005
1043304
2138
2375
12312092
1081291
958173
2202
2330
12301031
2174
14713124
2336
826307
2428
12091078
2119
2338
1051032
1028199
6521
1023094
1060096
12202279
1049979
2440
1019523
12054456
12440042
12333145
2569
2517
12059017
2524
791534
2516
13058489
12291332
2699
671001
2514
2623
12250324
188681
1088061
896942
13056441
2515
1087662
1203015
1039543
1135138
2513
1143033
947023
2522
1053107
2578
2607
2614
12787446
5068
2545
189918
2518
1049022
1038381
12194338
2520
12273260
2531
1057162
783379
13059432
12154277
2519
2527
1078398
12894239
2528
2591
2525
12040073
1079143
1081526
12810118
2888
2605
2602
2675
1050280
12046643
1028197
2562
2682
2532
2548
2616
1058138
27695243
2632
12618022
13933117
1050641
1085030
1097163
12630149
1066056
2521
11428
1025229
12902436
12187012
981003
1047424
1060122
955037
12107621
2610
1081326
2702
986276
896569
927045
2526
12137020
2582
189955
896894
1085108
1039899
2714
2722
905634
1043383
1192402
1050341
12370200
966153
1089203
2727
1135273
1053149
1046270
1040044
12263011
2720
1019328
1080049
12263400
1039919
12404124
816055
981041
1054116
2723
27888574
13195211
1050576
12871192
2716
1093034
1047255
1031114
1049900
1039900
1073043
1038223
1050175
2735
975774
2728
2730
1047206
13971421
12170031
2717
28390340
12074153
27888504
12332127
2710
12743011
12363201
1049964
30035265
30109512
29356229
29356296
29302237
14099080
27693297
12492296
12403137
12213188
1049701
1039360
1043309
2724
938073
30617579
2733
30616419
2721
1039579
2718
